SimID,L,Haploid,monoecious,omega,complete,U,sigma,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
56,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,531,552,-0.0168744211185388,-0.0351359886863047,-0.0155884888797364,-0.0154679986914424,NA,NA,1
57,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,424,411,0.00572627390945257,0.00542416587637806,-0.00951377187381752,-0.00952544816044476,NA,NA,1
58,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,608,632,-0.0225572339089586,-0.014143743099758,-0.087866889541541,-0.0860737089335577,0.0410886170425511,-0.087924932340649,0
59,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,526,553,0.00878429154852345,0.0140988304324796,-0.0601665798276604,-0.0602522102231125,NA,NA,1
60,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,488,479,0.00141484477944709,0.00685826177834481,-0.0237665900636067,-0.0237651358249374,NA,NA,1
61,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,508,465,0.0750095603174123,-0.0099593979327981,-0.0746027809730576,-0.0745641741180533,NA,NA,1
62,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,508,512,0.0643238961930392,0.0526905190691378,-0.0515106614640949,-0.0515363018557921,NA,NA,1
63,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,480,455,0.00253872536264121,0.00303289158920284,-0.0346582806950182,-0.0347120980779722,NA,NA,1
64,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,554,564,0.00912359870956081,0.00349914266848383,-0.0553248039291108,-0.0556382622575472,NA,NA,1
65,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,556,554,-0.020830530292786,0.00486926883826744,-0.0386935454533292,-0.0390127167109444,NA,NA,1
66,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,503,531,-0.0313370101073198,0.0600388871792625,-0.149534336966461,-0.149553571984857,NA,NA,1
67,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,497,505,0.0373256556381436,0.0176130532268062,-0.0413403782321222,-0.0409204807703102,NA,NA,1
68,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,466,490,-0.00440923889591227,-0.0079236485854961,-0.0422333008094669,-0.0423124551994507,NA,NA,1
69,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,597,585,0.00697599410685634,-0.0260663294810757,-0.0178918022250536,-0.0180002412083362,0.0205556390404527,-0.0180524594399749,0
70,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,457,468,0.00562951425114333,0.00392153532566564,-0.0320163373284744,-0.0320508094237636,NA,NA,1
71,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,599,601,0.00878950805906231,0.0148708862267588,-0.0183515534139627,-0.0183060957523928,0.0238892139741036,-0.0179254697444597,0
72,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,514,507,0.00595358051271599,0.00907619217070432,-0.0115361769962717,-0.0115620241789145,NA,NA,1
73,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,485,497,-0.00104336940085115,-0.00971708640100877,-0.0145985091251744,-0.0144517674106902,NA,NA,1
74,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,560,571,0.0331161473899797,0.0133819880073527,-0.0656208702306203,-0.0656355359224304,NA,NA,1
75,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,680,656,-0.00487803337210901,-0.0071723351912758,-0.0268658225190181,-0.0265098326699068,0.0124181857798804,-0.0265062878293529,0
76,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,538,522,0.0422682588699317,-0.00272775131000769,-0.0387559892486531,-0.0387899628133104,NA,NA,1
77,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,573,576,0.00933920000765665,0.0131742579724081,-0.0389809567387641,-0.0364032616307644,0.00240051843499955,-0.0391961942453529,0
78,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,537,540,0.0115003114613763,0.0233762102636534,-0.045674501816455,-0.045703697849822,NA,NA,1
79,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,492,540,0.00912197364334921,0.0138287823989733,-0.0415398848615809,-0.0413688968372111,NA,NA,1
80,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,642,598,0.0267523461885322,0.0157035298565769,-0.0556028110964428,-0.0555272329067726,0.0287761699876594,-0.0555376037235017,0
81,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,439,458,-0.015159598818498,0.0345529037097567,-0.0541798024090787,-0.0543030433108281,NA,NA,1
82,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,478,495,-0.00996668498102227,0.0521305140080739,-0.0685512391227109,-0.0693591575981507,NA,NA,1
83,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,446,455,0.00576567206295109,0.0178564320699144,-0.0994035481272903,-0.0994325372216762,NA,NA,1
84,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,568,549,0.013131582570973,0.012954555324334,-0.0208850942545577,-0.0209026641164114,0.0135797637863846,-0.0209490143393442,0
85,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,570,574,0.0367665194012541,0.0394646444589402,-0.177163613957961,-0.176934255277181,0.0278118262580997,-0.177202171230269,0
86,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,581,583,0.000252057765030234,0.0259381456735797,-0.0511407952433614,-0.051068362344588,0.0130884310485511,-0.0510871132034038,0
87,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,500,521,-0.0327016931968298,-0.0191995034430623,-0.130026323803516,-0.130100252937595,NA,NA,1
88,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,448,450,0.0185417776780092,0.00866358385460253,-0.0711968479089092,-0.0711922910241137,NA,NA,1
89,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,563,527,0.0526447542187434,-0.0199144047940081,-0.127321364655698,-0.12732722911439,NA,NA,1
90,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,442,433,-0.00573356323178342,-0.00826379878819195,-0.0816455041846215,-0.0818457587679748,NA,NA,1
91,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,481,512,-0.0221175243184044,0.00242365929551935,-0.0334680632135779,-0.0334942291350864,NA,NA,1
92,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,449,470,-0.00409475159064532,-0.00059847090091214,-0.0165392111481737,-0.0165516447314446,NA,NA,1
93,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,635,650,-0.0164654817609673,-0.0231850621714338,-0.064020661177598,-0.0647505252013293,0.0295147142099932,-0.0647530545544168,0
94,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,586,586,0.035849548005747,0.0250151059374399,-0.0501080556855294,-0.050216903542095,0.0087226896003616,-0.050079693457972,0
95,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,520,522,0.0140955401909193,-0.00120928852429891,-0.0231744166924635,-0.0231545517667392,NA,NA,1
96,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,470,467,0.00386865367671718,0.00203375908229941,-0.0218987582886611,-0.0218267453945327,NA,NA,1
97,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,569,584,-0.0235844154838443,0.00332518979921481,-0.0405250787893641,-0.0406269291429272,0.00408033734550406,-0.0406449323499035,0
98,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,517,512,0.00950610177119393,0.00444924857021944,-0.0153241713497637,-0.0153111544820528,NA,NA,1
99,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,551,581,-0.0357865542683589,0.00306523076723209,-0.0310868033395988,-0.0314354035439277,0.0317474175854378,-0.0313037561527082,0
100,4,TRUE,TRUE,0,0,0.005,0.0353553390593274,487,488,-0.00165700433054639,-0.0442983325542872,-0.0341611423585408,-0.0338884952028081,NA,NA,1
101,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,418,420,0.0342380628449719,0.083408336836408,-0.0392057865872106,-0.0570626729433879,NA,NA,1
102,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,406,416,-0.0098002715687926,0.0105363303678161,-0.0237123314395216,-0.0379424200170415,NA,NA,1
103,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,410,416,0.0301901450046249,0.0484491011707533,-0.0260073890865544,-0.0268370555886022,NA,NA,1
104,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,395,399,-0.00818454850350081,0.0153641368059607,-0.0399348757657476,-0.0431613382830414,NA,NA,1
105,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,455,438,0.0365656694756389,0.0197942747234425,-0.0217628201581325,-0.0155098220462223,NA,NA,1
106,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,440,447,0.0248218279946295,0.0227289347360138,-0.0488731823898714,-0.0402988175772744,NA,NA,1
107,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,463,489,0.300817413703015,0.35923378389289,-0.855650925398213,-0.882062835363649,NA,NA,1
108,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,488,493,0.0622379491262692,0.139073478434814,-1.4482050263986,-1.4944734789187,NA,NA,1
109,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,527,506,0.183666764514732,0.152017984245764,-1.4299161956704,-1.42653469269882,NA,NA,1
110,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,417,408,0.0101801976120617,-0.00907754526223603,-0.0452569841519213,-0.0407100268792958,NA,NA,1
111,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,488,495,0.0328296047239502,0.0707274605526822,0.00341595942117835,-0.0150915107045909,NA,NA,1
112,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,428,432,0.0155762792720489,0.0229095102239569,0.00255332167159816,-0.0319158964354339,NA,NA,1
113,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,401,399,-0.0148143889426262,0.0324436286984817,-0.0818871150021938,-0.0500132032401208,NA,NA,1
114,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,342,356,-0.00672618499924482,0.0231035774709925,-0.0493038611105726,-0.05219275522026,NA,NA,1
115,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,452,454,-0.00501322171338381,0.0373106954969826,-0.0309563430868384,-0.0209263156707503,NA,NA,1
116,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,413,406,0.0115048550856751,-0.00483100348465682,-0.0345720645873543,-0.0320453012926075,NA,NA,1
117,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,385,404,0.0038304409840082,0.0434517883559857,-0.0159093261712562,-0.0050692800953265,NA,NA,1
118,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,409,402,0.0128562027525703,0.0077676099463948,-0.0304629446594602,-0.0306624177549812,NA,NA,1
119,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,410,411,-0.0113533508217305,0.00721652364599779,-0.0144652131267118,-0.0182533166974509,NA,NA,1
120,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,415,437,0.00292273966088152,0.0377858825726982,-0.013554523716739,-0.0288785758085185,NA,NA,1
121,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,446,433,0.00254463334041666,-0.00880946457868359,-0.016179569886851,-0.00883210989395448,NA,NA,1
122,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,377,360,0.0765121949934517,0.00726299419238852,-0.116462679851288,-0.115940838996553,NA,NA,1
123,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,402,415,0.113790264792315,0.13499218434911,-0.58973103613924,-0.597501809798525,NA,NA,1
124,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,432,445,0.00923866304261733,0.040320284396151,-0.0215336245449944,-0.019152757827078,NA,NA,1
125,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,412,421,0.0258547587558855,0.00973779560807286,-0.0106732787299475,-0.0156394205815326,NA,NA,1
126,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,449,438,0.00322179783944598,-0.0199756697363549,-0.0107340786703007,-0.0104572285588488,NA,NA,1
127,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,461,471,0.246505800030313,0.258219056072328,-0.780363638799059,-0.78495938008327,NA,NA,1
128,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,473,484,0.0011308567021564,0.0719340510388604,-0.0277055536022553,-0.045075032596182,NA,NA,1
129,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,480,467,0.0137397300429705,0.00185820849462681,-0.030176227554429,-0.0327046779056042,NA,NA,1
130,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,509,511,-0.00102861494489503,0.01018164517767,-0.00684015278788284,-0.00810055992733359,NA,NA,1
131,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,486,474,0.195940888386899,0.239412460601369,-0.728711038064021,-0.697758436048954,NA,NA,1
132,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,464,467,0.00414994168474325,0.0362245542826432,-0.0146451569467748,-0.0177825318223437,NA,NA,1
133,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,449,451,0.0233639636191494,0.0271093081165736,-0.00513260169741572,-0.0130626150246908,NA,NA,1
134,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,429,416,-0.006797309279029,0.0153109819266177,-0.0111786509503546,-0.0102453231450863,NA,NA,1
135,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,475,481,-0.000509749537180415,0.0549149336501369,0.004179530566321,-0.0162945324333373,NA,NA,1
136,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,390,402,-0.0361911179306413,0.0566367606639795,-0.0581619914013701,-0.0597495015973308,NA,NA,1
137,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,439,438,0.0309603254704693,0.0143565579002047,-0.018823056749353,-0.0107062702692347,NA,NA,1
138,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,413,406,-0.0320752096886756,0.0395283777303688,-0.0159480505934698,-0.0213073920063782,NA,NA,1
139,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,379,398,7.30234236403504e-05,0.0513332106620514,-0.0552230471226944,-0.0605990760016138,NA,NA,1
140,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,383,389,0.03609000214439,-0.0104695242864523,-0.0253171141186908,-0.0252955970555643,NA,NA,1
141,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,387,395,0.00786121616798008,0.00403140795904733,-0.00598914802172779,-0.00407870277330461,NA,NA,1
142,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,413,402,0.0867961685997958,0.103518398735216,-0.149875735623913,-0.150230434204517,NA,NA,1
143,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,339,353,0.0281860031477659,0.102441165019193,-0.077117248539874,-0.103179251679179,NA,NA,1
144,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,456,469,-0.0151133990034811,0.00036073644796808,-0.0335335374250961,-0.0525541284305603,NA,NA,1
145,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,439,443,0.0094205085712975,0.0231115019954098,-0.0182963049013661,-0.0257580386392548,NA,NA,1
146,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,432,418,0.0111897653362754,-0.00337877671085973,-0.00993562911555374,-0.0203793632170043,NA,NA,1
147,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,488,481,0.0188644601973691,-0.00851382296540248,0.00220115013014695,-0.0140167152985619,NA,NA,1
148,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,447,449,0.0303405405654276,0.0212232037904392,-0.0297692325799291,-0.0221193051231616,NA,NA,1
149,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,509,495,-0.00807455896401943,0.0036647345849421,-0.00709556559720109,-0.0359915394311624,NA,NA,1
150,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,454,466,0.0124146063944715,0.0490075303758992,-0.0264518614487024,-0.0264653450700169,NA,NA,1
151,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,458,446,0.358094265296518,0.281521379924874,-2.70640282683503,-2.71013461777937,NA,NA,1
152,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,426,428,0.10878514268407,0.111539500861346,-0.123885368304395,-0.130014713022457,NA,NA,1
153,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,407,405,-0.00517862656623835,0.0303736570766082,-0.0232929210632648,-0.00459403434016543,NA,NA,1
154,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,407,404,-0.00241978334060566,0.0129424348374085,-0.0102943228244695,-0.00218160757823603,NA,NA,1
155,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,431,437,0.0296767161784595,0.0554998635889274,-0.0316746375304712,-0.0376340818834486,NA,NA,1
156,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,385,385,0.031093005628485,0.0279463476682229,-0.0371251807511741,-0.0467712769591586,NA,NA,1
157,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,557,570,0.565743051024842,0.57991543860192,-5.54827462396217,-5.54404149953457,NA,NA,1
158,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,443,442,0.0171416171993519,0.0135344287756118,-0.00890730219090811,-0.011319659162044,NA,NA,1
159,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,465,465,0.0368067260196774,0.0173406199957147,-0.0189964217319544,-0.0194387200124395,NA,NA,1
160,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,362,368,-0.0205046136940914,0.0306732214059233,-0.00140311974130601,-0.0317073199474425,NA,NA,1
161,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,406,398,0.0162163500294372,-0.00616046901444589,-0.0127476710163228,-0.00396564146796285,NA,NA,1
162,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,364,363,0.0218995968016005,0.00499662445498061,-0.0119535859832271,-0.0129503637707353,NA,NA,1
163,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,447,440,0.0470499655721588,0.0159486772414965,-0.0275716350369203,-0.0202062882957081,NA,NA,1
164,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,456,450,0.0771543408915443,0.058125044492062,-0.559318005935225,-0.391471875776112,NA,NA,1
165,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,416,405,-0.00308927546924864,-0.0238264169766986,-0.0419320686866668,-0.033660443381488,NA,NA,1
166,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,477,469,0.00442576186326216,-0.0244558696268473,-0.00952975128122989,-0.0139007380585162,NA,NA,1
167,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,471,469,0.167981002834172,0.17041267177984,-0.979256435614137,-0.983801929448587,NA,NA,1
168,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,427,412,0.0861389552206424,-0.0498615439873067,-0.182500428501277,-0.18397033540524,NA,NA,1
169,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,467,466,0.0191663828695772,-0.0326641988368357,-0.0207363627243956,-0.0272970916936643,NA,NA,1
170,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,430,419,0.0525287787679494,0.0084915829444252,-0.0776661412167382,-0.0619385415851837,NA,NA,1
171,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,474,483,0.183881904593514,0.217767680332479,-2.06261034361878,-2.03388494118207,NA,NA,1
172,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,464,466,0.0271910049251192,0.0584002465131914,-0.0286461632888216,-0.0440626639404945,NA,NA,1
173,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,402,404,0.0223977681541054,0.0210702274631822,-0.0243339047782782,-0.0156044062522232,NA,NA,1
174,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,478,469,0.240401607167675,0.243593417126728,-0.409194229750136,-0.433033486478104,NA,NA,1
175,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,384,379,0.0128594623433314,-0.0088083741724827,-0.00394413371098887,-0.034944060556008,NA,NA,1
176,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,465,454,-0.00383979869770612,0.00648951361614203,-0.0176038617597277,-0.0333687139316393,NA,NA,1
177,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,429,433,0.0619946574683419,0.0213982136347648,-0.0341511851919703,-0.0264982226962634,NA,NA,1
178,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,463,457,0.0699184965358437,0.0236439742745329,-0.0410363512628753,-0.0365234419694975,NA,NA,1
179,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,485,490,0.00346930813355817,-0.0186886960004196,-0.00807769317339217,-0.00969787826022538,NA,NA,1
180,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,405,403,0.042631030955788,0.0153289648746204,-0.0422794605562783,-0.0455113102856527,NA,NA,1
181,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,324,327,-0.00559450619265078,0.0456855883612186,-0.0305256101488892,-0.0364074101986969,NA,NA,1
182,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,452,446,0.0450995996442474,0.0864398128103561,-0.0383321796034399,-0.0986543911045038,NA,NA,1
183,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,430,432,0.10566216556206,0.189358207011789,-0.723456780183166,-0.760829230552045,NA,NA,1
184,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,493,483,0.430094080351412,0.368677543911608,-2.10825145825764,-2.10429946478283,NA,NA,1
185,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,495,486,0.0788975406214871,0.0438208599932493,-0.024342666935942,0.00453018811661103,NA,NA,1
186,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,460,472,0.0400562117204821,0.00986544247022203,-0.025696014724158,-0.0111936152337459,NA,NA,1
187,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,446,450,-0.0013681360347606,-0.00900850615682636,-0.0902212065174906,-0.0723935554598128,NA,NA,1
188,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,362,352,0.103719392904112,0.0608325517041328,-0.269925144180219,-0.289563424324213,NA,NA,1
189,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,404,412,-0.0261375889320841,0.0453905397182854,-0.00135855476677905,-0.0134909679827273,NA,NA,1
190,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,448,458,0.0274088941198132,0.0435729465607391,-0.0967358771840677,-0.100367195058445,NA,NA,1
191,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,428,431,0.116572014314449,0.136687033099472,-1.13076713169342,-1.14455617009159,NA,NA,1
192,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,363,378,0.0224434992337268,0.0516566411699408,-0.0519443049162351,-0.0675107919267521,NA,NA,1
193,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,427,428,0.192955059911205,0.236597105687995,-0.823201714848608,-0.81759639448489,NA,NA,1
194,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,470,466,0.40749434447646,0.424231362288979,-1.26489784082814,-1.2642924936944,NA,NA,1
195,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,438,447,0.00752664408841852,0.0991107713532784,-0.0270973650223902,-0.0209387835669528,NA,NA,1
196,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,420,417,0.0276121144362451,0.0414160683820626,-0.00751419189077663,-0.00978470769208153,NA,NA,1
197,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,475,476,0.053310621184238,0.0149574663153551,-0.0180682571039171,0.00472146989398552,NA,NA,1
198,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,390,383,0.0503627005149172,0.0343679219415007,-0.036407976975499,-0.0526365551507256,NA,NA,1
199,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,386,387,0.0205070351902032,0.02795668514962,-0.0524524570119095,-0.0528238463376909,NA,NA,1
200,4,FALSE,FALSE,0,0,0.005,0.0353553390593274,419,417,0.0330890168583977,0.0411756994209109,0.0045712981137554,0.00408364708586691,NA,NA,1
201,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,448,445,0.0287977343334254,0.0154205673324079,-0.0142813626529279,-0.0142049317464652,NA,NA,1
202,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,396,403,0.0279020282019142,0.00844673544096253,0.00492312309742816,-0.00998275121256799,NA,NA,1
203,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,407,410,0.0512685150328041,0.0493013284378099,-0.202948444361205,-0.193630793097653,NA,NA,1
204,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,423,415,0.0175206798625125,0.0152097685059391,0.00368061291686973,-0.0217785497072375,NA,NA,1
205,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,373,390,0.0252999223379855,0.0233744037198296,-0.0157887799658688,-0.0303533683410653,NA,NA,1
206,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,492,493,0.011551143670695,-0.00157552013741968,-0.0142263432880577,-0.00607051084461604,NA,NA,1
207,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,487,493,0.0729464451293336,0.0291989673614355,-0.0827661836050122,-0.0287236514531785,NA,NA,1
208,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,454,444,0.0564373066312276,0.0128978691189248,-0.00204848509730948,-0.000239436278702668,NA,NA,1
209,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,461,466,-0.00515235311507833,0.00466116758596269,-0.000368758364077609,0.00336818141731842,NA,NA,1
210,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,432,420,0.0167706852500931,0.0336108379325224,-0.0119299750014758,-0.0522347924204058,NA,NA,1
211,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,425,425,0.0218262070886353,0.0135147384978866,-0.0968725420433915,-0.088901893864175,NA,NA,1
212,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,495,505,0.0166126750077029,0.0547754371193894,-0.121564289434588,-0.139059878516021,NA,NA,1
213,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,362,368,0.00979011171610833,0.00531014733795354,-0.00916886950476983,-0.00688520233975596,NA,NA,1
214,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,510,516,-0.00674072911853352,0.0069137659645806,-0.0121567398569778,-0.0118524117059763,NA,NA,1
215,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,358,351,0.0254002546444523,0.00812211709013044,-0.00142789963031104,-0.000928105434777098,NA,NA,1
216,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,501,497,0.237836944259401,0.222753420962909,-1.13046208219616,-1.13073729524527,NA,NA,1
217,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,392,403,0.0181490925578744,0.0309900424291012,0.0152004385021721,-0.0119134232857652,NA,NA,1
218,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,476,480,0.308922005034998,0.315657553397798,-3.8901552818781,-3.85001414022083,NA,NA,1
219,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,396,394,0.00348487995613356,0.00119690613870582,0.00874975394418529,-0.0076567121683728,NA,NA,1
220,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,384,378,0.0100085986195444,-0.00582482880824919,-0.00850473653321919,0.00195053564787658,NA,NA,1
221,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,479,485,0.0743936720086507,0.0711471795202783,-0.272510218098465,-0.356633233325315,NA,NA,1
222,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,463,471,0.010135491451422,0.0473373798021921,-0.0335977528249616,-0.00485347722509168,NA,NA,1
223,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,412,414,0.0321809766554275,0.0144599046225731,-0.0124612675536705,-0.00846695637113937,NA,NA,1
224,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,409,406,-0.00808357617702282,0.00353097584504769,-0.0140570446931614,-0.00506124065326499,NA,NA,1
225,4,FALSE,TRUE,0,0,0.005,0.0353553390593274,458,444,0.032655928921955,0.0294524159712133,-0.0139249792706556,-0.0165039674404985,NA,NA,1
